"Year","State","District","Village","pH","EC","P","K","Ca","Mg","S","Zn","B","Fe","Cu","Mn","C","Lon","Lat","soil_type"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.75,0.295,11.889,442.502,4150.665,783.846,14.349,1.04,1.188,6.82,1.92,10.72,0.741,80.612911,16.6519930003,"Black"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.32,0.78,5.526,247.208,1927.081,716.123,30.454,0.54,1.969,11.14,1.46,16.84,0.505,80.6382972219,16.6520611113,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.47,0.755,14.891,625.592,4114.138,1301.165,62.967,0.72,2.469,12.18,1.76,11.92,0.524,80.6386055554,16.6521472223,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",5.9,0.271,2.534,99.863,533.261,138.287,5.2,0.34,0.512,10.42,0.92,30.44,0.174,80.6367388893,16.6521500003,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",5.92,0.081,2.164,98.418,522.201,135.676,5.528,0.34,0.485,10.56,0.84,31.66,0.195,80.6355055554,16.6522305553,"Red"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.38,0.091,28.872,73.75,346.5,55.4,6.995,0.54,0.397,16.56,0.52,29.76,0.325,80.7318390004,16.6524279997,"Red black"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",5.91,0.1,41.911,90.891,329.37,64.875,5.625,1.86,0.499,11.84,0.4,8.28,0.431,80.8131560001,16.6525089998,"Red"
2016,"Andhra Pradesh","Krishna","P kkunuru",7.67,0.426,27.8,358.207,3798.155,887.499,40.169,0.46,1.549,3.98,2.28,5.46,0.525,80.2053444442,16.6525194445,""
2016,"Andhra Pradesh","Krishna","Velagaleru",6.42,0.066,2.936,60.742,379.301,107.477,2.802,0.34,0.399,10.48,0.58,21.62,0.187,80.6287861107,16.6528083337,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.06,0.081,2.569,57.325,275.493,74.385,4.674,1.04,0.369,15.98,0.84,31.56,0.222,80.6350611114,16.6529638886,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.2,0.329,5.662,272.615,758.954,190.602,15.034,0.96,1.081,17.86,1.06,28.26,0.571,80.6386499999,16.6529638886,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.33,0.043,1.325,55.853,253.746,69.923,2.189,0.32,0.33,9.04,0.52,23.38,0.156,80.6354638889,16.6530499996,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.84,0.377,14.689,179.393,716.875,230.556,19.825,7.1,0.896,13.68,1.02,28.16,0.412,80.6392111112,16.6530972221,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.39,0.28,29.2,152.163,705.895,314.03,12.55,1.32,0.951,9.52,0.68,22.18,0.424,80.6413138889,16.6532861112,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",7.63,0.055,3.792,118.646,478.709,187.946,2.001,0.8,1.087,4.92,0.58,13.34,0.201,80.6149109996,16.6533350001,"Red Soil"
2016,"Andhra Pradesh","Krishna","Velagaleru",8.12,0.15,18.511,97.045,1004.46,116.285,1.989,0.36,0.383,5.76,0.34,6.62,0.166,80.6108222221,16.6536111109,"Sandy"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.77,0.2,5.032,140.1,619.41,263.396,14.933,1.2,1.048,9.14,0.86,23.68,0.402,80.6386361108,16.6537305552,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.63,0.372,10.479,102.35,412.707,190.034,18.403,0.9,0.844,7.36,0.58,16.74,0.27,80.635822222,16.6538555556,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.45,0.245,12.838,175.335,464.289,138.62,13.383,0.66,0.663,15.08,0.72,23.5,0.333,80.6355861113,16.6541472219,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",4.96,0.23,68.969,147.488,587.409,185.728,13.499,0.92,0.302,1.9,15.88,70.133,0.276,82.2298609997,16.6542950003,"Black s il"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.69,0.079,3.73,62.908,314.841,107.207,3.245,0.86,0.373,5.78,0.62,18.36,0.29,80.6349805555,16.6543833335,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.73,0.065,3.551,62.612,1019.122,164.74,4.841,0.58,0.683,10.16,1.08,37.62,0.333,80.6351944449,16.6548472218,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.51,0.27,44.94,210.163,1308.787,207.554,9.042,0.88,1.026,7.1,0.68,11.44,0.594,80.6122130002,16.6549649997,"Sandy"
2015,"Andhra Pradesh","Krishna","Pinapaka",8.24,0.78,38.04,149,3261,1335,153.75,0.76,1.52,27.06,2.96,9.36,0.57,80.5767000002,16.6549999996,"Black"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.93,0.323,28.676,199.259,2164.036,373.631,12.676,0.82,1.023,5.36,0.84,12.32,0.555,80.6076916667,16.6553722226,"Light black"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.9,0.386,8.845,186.332,2592.72,444.587,18.226,0.74,1.318,8.12,1.26,14.64,0.611,80.6097861113,16.655397222,"Sandy"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.86,0.115,35.778,309.966,1192.697,346.006,5.738,0.76,0.521,1.88,8.52,44.52,0.269,82.2195439997,16.65542,"Black s il"
2016,"Andhra Pradesh","Guntur","K.B.Palem",8.25,0.243,30.63,588.408,5154.398,678.098,13.187,3.28,1.493,8.74,2.9,15.16,0.755,80.2819999997,16.6559999998,""
2016,"Andhra Pradesh","Krishna","Krishnavaram",7.16,0.109,19.486,101.093,416.77,86.862,4.78,1.38,0.422,4.84,0.38,8.24,0.238,80.8709889997,16.6560500003,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.93,0.335,29.216,191.728,1271.051,290.362,11.36,1.46,1.105,13.74,1.28,14.28,0.62,80.6142694449,16.6561166671,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.45,0.1,12.975,278.179,3770.363,1213.869,4.632,0.72,0.762,3.94,11.74,62.691,0.592,82.2224010001,16.6561470003,"Black s il"
2016,"Andhra Pradesh","Krishna","Velagaleru",6.36,0.099,2.602,157.149,848.138,208.544,4.706,0.68,0.637,28.48,1.2,50.74,0.591,80.6358720004,16.6561769999,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",6.3,0.053,3.282,71.744,248.82,63.427,2.334,0.52,0.229,9.82,0.38,23.92,0.31,80.6162120003,16.656199,"Red Soil"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.33,0.077,22.701,68.919,327.929,86.783,2.497,0.96,0.261,3.56,0.28,5.62,0.192,80.7400359998,16.6564639996,"Red"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.35,0.124,23.734,76.32,372.819,107.383,3.833,1.46,0.48,5.22,0.32,7.1,0.29,80.7401559999,16.6565639997,"Red"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.44,0.103,32.28,76.45,380.35,61.05,8.962,0.54,0.541,11.62,0.46,17.18,0.321,80.7367270001,16.656608,"Black"
2016,"Andhra Pradesh","Krishna","Remalli",7.84,0.043,8.952,81.413,202.383,147.15,0.963,0.32,0.418,5.88,0.48,6.6,0.173,80.9194689997,16.6570040002,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",8.08,0.388,15.013,188.047,3243.579,703.43,17.82,0.66,1.135,12.66,1.88,13.16,0.653,80.6100416663,16.657086111,"Light black"
2016,"Andhra Pradesh","Krishna","Suravaram",7.34,0.102,32.322,90.041,442.927,95.46,4.224,1.84,0.445,4.5,0.5,5.82,0.289,80.8535579999,16.6572279998,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.47,0.06,12.482,49.486,236.646,140.561,1.512,0.4,0.284,8.86,0.32,9.28,0.268,80.9149839997,16.6572950002,"Red"
2016,"Andhra Pradesh","Krishna","Singannagudem",8.3,0.95,5.665,188.647,512.227,337.68,3.371,0.46,1.271,10.44,0.78,21.58,0.337,80.8985520001,16.6573089999,"Red"
2016,"Andhra Pradesh","Krishna","Singannagudem",8.27,0.085,7.187,183.191,457.65,304.505,2.759,0.26,1.288,11.08,0.72,20.44,0.393,80.8957939997,16.6574120002,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",7.94,3.27,32.993,221.085,3294.698,844.988,271.83,11.86,3.383,8.18,2,14.4,0.607,80.6104805552,16.6574138887,"Red"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.15,0.107,27.037,96.05,386.5,56.85,11.08,0.3,0.334,12.9,0.62,27.1,0.185,80.729959,16.6575470001,"Red Soil"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.04,0.102,44.179,89.8,328.451,63.85,5.862,2.02,0.559,13.74,0.48,9.2,0.364,80.8128620001,16.6579289997,"Red"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.13,0.093,42.008,102.767,370.932,71.677,5.933,1.82,0.461,12.28,0.4,9,0.41,80.812939,16.6580380003,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.62,0.06,15.654,48.458,200.675,123.438,1.594,0.4,0.3,10.6,0.42,9.74,0.211,80.9194820003,16.6581079999,"Red"
2016,"Andhra Pradesh","Krishna","Velagaleru",8.38,0.329,21.362,146.474,3251.336,722.235,12.013,0.72,1.675,14.14,2.34,11.02,0.745,80.6108472223,16.6581777774,"Light black"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.28,0.082,22.576,78.739,366.934,98.11,2.397,1.02,0.41,4.1,0.28,6.2,0.173,80.7345870003,16.6582520002,"Red"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.63,0.109,39.126,69.7,385.6,72.1,6.179,0.68,0.564,10.8,0.42,17.84,0.34,80.7301550001,16.658325,"Black"
2016,"Andhra Pradesh","Krishna","Velagaleru",8.03,0.265,7.358,153.575,1789.045,264.777,9.795,0.62,1,5.8,1,15.04,0.471,80.6146910003,16.6583860001,"Sandy"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.11,0.108,42.542,97.108,354.502,71.701,6.532,1.94,0.449,12.52,0.46,8.88,0.391,80.7961700001,16.6583969997,"Red"
2016,"Andhra Pradesh","Krishna","Krishnavaram",7.15,0.108,17.556,90.673,388.055,78.296,5.301,1.1,0.449,3.44,0.34,4.64,0.224,80.8731729997,16.6584329996,"Red"
2016,"Andhra Pradesh","East G davari","Kudupuru",6.48,0.045,1.212,94.133,803.29,264.292,3.408,0.7,0.362,10.76,0.82,10.16,0.539,82.0936580004,16.6585899996,""
2016,"Andhra Pradesh","Krishna","Remalli",7.78,0.043,9.62,75.576,202.285,147.402,1.473,0.26,0.333,6.14,0.4,7.12,0.177,80.9182379996,16.6586339999,"Red"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.49,0.098,36.64,76.15,381.4,66.45,6.576,0.7,0.534,15.22,0.52,24.76,0.357,80.7316309998,16.6587400003,"Black"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.15,0.104,38.866,105.85,359.682,77.049,5.737,1.94,0.564,11.32,0.4,8.58,0.394,80.8091190001,16.6588279998,"Red"
2016,"Andhra Pradesh","Krishna","Singannagudem",7.98,0.061,7.284,116.63,467.077,303.02,1.328,0.22,0.866,10.6,0.58,15.46,0.325,80.893091,16.658851,"Red sandy"
2016,"Andhra Pradesh","Krishna","Adavi Nekkalam",6.5,0.085,31.628,76.55,365.55,60.65,6.305,0.44,0.528,9.7,0.4,14.5,0.271,80.7332309998,16.658872,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.72,0.049,9.134,72.003,195.302,138.975,1.057,0.22,0.348,5.98,0.36,6.94,0.165,80.9130349998,16.6588950002,"Red"
2016,"Andhra Pradesh","Krishna","Singannagudem",8.31,0.082,1.375,206.25,518.309,366.523,2.708,0.16,1.294,8.58,0.78,22.2,0.349,80.8933890003,16.659145,"Red sandy"
2016,"Andhra Pradesh","Krishna","K tturu",5.28,0.038,5.55,47.195,115.953,44.025,1.599,0.48,0.113,17.38,0.48,41.24,0.092,80.6169769996,16.6591670002,"Red Soil"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.37,0.088,22.258,69.646,342.612,93.61,2.802,1.6,0.455,4.76,0.36,6.56,0.225,80.7322260002,16.6593569999,"Red"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.16,0.1,39.26,97.286,351.103,70.425,5.308,1.88,0.6,11.26,0.4,8.1,0.189,80.7944130001,16.6595669997,"Red"
2016,"Andhra Pradesh","Krishna","Krishnavaram",7.13,0.093,17.211,100.534,383.098,84.42,6.631,1.22,0.489,5.64,0.48,7.04,0.202,80.8688409996,16.6597449998,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.75,0.056,19.339,92.686,273.129,201.605,1.499,0.46,0.489,5.58,0.46,13.26,0.267,80.9100994004,16.6600260002,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.91,0.131,27.279,298.05,2271.5,288.25,5.245,1.86,0.39,5.28,1.5,4.8,0.529,81.8561666668,16.6600833338,"Black s il"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",8.02,0.101,2.297,147.8,4638.95,671.15,2.608,0.24,0.229,9.66,2.78,4.5,0.436,81.8558888887,16.6601388885,"Black s il"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.98,0.096,18.252,146.05,3284.4,447.45,3.286,0.36,0.472,9.84,1.98,4.36,0.606,81.8559166669,16.6601666668,"Black s il"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.04,0.07,47.099,156.307,543.073,93.286,11.777,2.12,0.402,15.86,0.48,12.48,0.334,80.7928689999,16.6603859997,"Red"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.26,0.087,23.196,73.011,365.582,90.167,2.958,1.02,0.367,5.02,0.26,6.16,0.159,80.73497,16.6604570003,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.32,0.369,157.973,566.6,3133.4,826.2,19.504,4.56,1.541,11.34,2.24,9.72,1.791,81.8549722223,16.6604722222,"Black s il"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",8,0.181,27.165,403.6,2720.9,380.4,6.34,1.82,0.555,8.16,1.8,5.84,0.575,81.8561666668,16.6604722222,"Black s il"
2016,"Andhra Pradesh","Krishna","Chintalapadu",8.23,0.965,15.4,364.365,4520.05,696.877,126.287,0.68,1.895,1.36,1.52,15.26,0.447,80.2880555559,16.6605555552,""
2015,"Andhra Pradesh","Krishna","Pinapaka",8.43,0.26,15.87,169,3282,931,19.12,1.2,1.02,4.48,2.04,18.42,0.41,80.5797000001,16.6607999999,"Black"
2016,"Andhra Pradesh","Krishna","K tturu",6.44,0.043,3.069,63.066,215.876,55.711,1.812,0.36,0.179,9.86,0.32,19.26,0.306,80.6174790003,16.6608100004,"Red"
2016,"Andhra Pradesh","Krishna","Singannagudem",8.35,0.068,3.336,186.546,484.263,334.965,3.145,0.32,1.327,8.16,0.78,19.34,0.366,80.8929390002,16.6608500004,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.99,0.101,15.678,224.9,2514.25,314.25,3.385,0.62,0.331,10.46,1.66,4.7,0.425,81.8556111115,16.6610000001,"Black s il"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.31,0.414,152.699,538.25,3096.5,792.3,24.417,4.62,1.814,12.52,2.3,8.2,1.44,81.8561666668,16.6610833331,"Black s il"
2016,"Andhra Pradesh","Guntur","Gamalapadu",8.32,3.55,7.6,467.968,1876.865,1255.872,261.521,0.72,3.637,7.4,3.72,4.34,0.272,79.6986109998,16.6611099998,""
2016,"Andhra Pradesh","Krishna","Remalli",7.44,0.062,13.625,48.43,239.122,140.02,1.972,0.48,0.299,9.42,0.34,9.88,0.233,80.9192040001,16.6611649997,"Red"
2015,"Andhra Pradesh","Krishna","Pinapaka",8.56,0.17,11.25,169,5009,1295,11.5,0.18,1.06,3.16,0.92,11.64,0.28,80.5800000004,16.6613999997,"Black"
2016,"Andhra Pradesh","Krishna","Singannagudem",8.28,0.083,1.462,207.552,522.381,359.739,3.029,0.16,1.255,9.08,0.82,21.8,0.325,80.8961370002,16.6615569998,"Red sandy"
2016,"Andhra Pradesh","Krishna","K tturu",5.42,0.047,3.953,55.406,303.902,96.429,3.048,1.2,0.332,41.96,1.02,26.88,0.915,80.6183429996,16.6621819998,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.41,0.085,13.654,91.923,424.446,212.46,4.572,0.36,0.87,16.56,0.58,17.8,0.311,80.8823759997,16.6622379997,"Red"
2015,"Andhra Pradesh","Krishna","Pinapaka",8.66,0.27,12.43,158,4838,1318,15.97,0.18,1.21,3.82,1.19,11.2,0.29,80.5841999998,16.6625000001,"Black"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.46,0.095,11.604,87.566,389.148,200.94,4.46,0.3,0.765,17.54,0.56,19.52,0.309,80.8828279998,16.6625010001,"Red"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.33,0.074,21.902,66.908,307.915,88.085,2.145,0.78,0.469,4.52,0.28,6.16,0.161,80.7445239999,16.6625450004,"Red Soil"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.3,0.101,23.511,74.966,372.029,104.683,3.612,1.46,0.417,5.36,0.32,7.12,0.238,80.7293960001,16.6625909998,"Red"
2016,"Andhra Pradesh","Krishna","Narasinga Palem",6.07,0.105,41.453,88.924,330.017,65.641,6.31,1.9,0.482,12.54,0.46,8.34,0.434,80.7997889998,16.6628970004,"Red"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.33,0.094,22.549,69.695,334.175,98.264,3.317,1.38,0.417,4.68,0.3,5.98,0.238,80.7358920002,16.663161,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.24,0.103,3.703,205.719,481.635,345.623,2.683,0.7,1.32,17.24,1.74,34.96,0.319,80.8888420002,16.6632030001,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",5.79,0.035,2.584,66.688,208.046,61.859,2.054,0.24,0.189,12.74,0.42,25.96,0.228,80.617727,16.6633519998,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.99,0.172,24.044,329,2555.15,322.45,7.466,1.86,0.662,7,1.6,5.24,0.517,81.8559444443,16.6634722221,"Black s il"
2016,"Andhra Pradesh","Krishna","Remalli",7.7,0.061,14.269,54.603,220.591,138.831,1.551,0.4,0.296,9.34,0.4,8.66,0.144,80.9228190004,16.6636970004,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.34,0.118,20.769,718.097,4138.317,1582.793,3.862,0.8,1.363,5.64,11.52,174.177,0.601,82.2119710003,16.6638559997,"Black s il"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.45,0.108,11.29,123.525,495.441,264.299,4.544,0.44,1.029,23.36,0.84,24.98,0.302,80.8861419998,16.6639189999,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.59,0.044,13.103,55.985,239.183,147.934,1.703,0.38,0.328,8.98,0.4,8,0.226,80.9124329999,16.6639290003,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.42,0.1,10.603,84.858,427.515,206.253,4.568,0.32,0.727,19.68,0.56,19.78,0.301,80.8856430001,16.6640559999,"Black"
2016,"Andhra Pradesh","Krishna","Krishnavaram",7.12,0.1,18.151,99.473,392.638,81.383,6.418,1.28,0.434,4.62,0.44,6.88,0.21,80.8613759998,16.664058,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.35,0.143,23.386,630.451,3721.349,1410.544,4.197,13.52,1.257,6,13.36,195.084,0.45,82.2205290001,16.6640620002,"Black s il"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.32,0.079,21.507,66.669,289.477,74.187,2.745,0.6,0.31,3.56,0.24,5.62,0.15,80.7418010002,16.664313,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.86,0.243,17.547,250.25,2975.7,434.05,9.022,0.42,0.459,10.22,2.04,6.6,0.633,81.8559444443,16.6643472219,"Black s il"
2016,"Andhra Pradesh","Krishna","P kkunuru",7.36,0.666,23.4,278.992,4297.644,1087.079,32.639,0.48,1.169,2.76,2.86,25.32,0.389,80.1761833333,16.664352778,""
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.56,0.085,21.612,310.425,1489.485,419.557,2.84,0.74,0.454,2.08,17.26,45.511,0.4,82.2097840001,16.6643800004,"Black s il"
2015,"Andhra Pradesh","Krishna","Pinapaka",8.19,0.51,15.61,133,2940,612,53.92,0.34,1.26,10.72,1.93,21.52,0.53,80.5863999997,16.6643999996,"Black"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.31,0.11,5.639,189.942,543.731,338.931,4.056,0.62,1.234,18.58,1.46,27.02,0.343,80.8872119996,16.6645090001,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",5.75,0.038,3.26,55.491,166.91,41.279,2.878,0.4,0.119,11.84,0.44,23.86,0.279,80.6142800002,16.664547,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.58,0.188,18.333,601.091,3280.226,1144.092,16.389,1,1.342,6.96,11.32,182.914,0.497,82.2232289996,16.6645690002,"Black s il"
2016,"Andhra Pradesh","Krishna","Krishnavaram",7.12,0.079,16.915,104.231,419.138,84.321,5.808,0.92,0.459,4,0.36,5.52,0.224,80.86996,16.6645900002,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.37,0.09,10.724,142.228,506.444,282.326,4.972,0.36,1.068,22.88,0.74,26.32,0.317,80.8843190002,16.6646470002,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",6.51,0.057,4.073,49.966,394.144,55.084,2.31,0.82,0.217,11.58,0.34,23.12,0.538,80.6129570004,16.6650059996,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.22,0.09,0.924,225.264,461.064,365.61,1.841,0.72,1.334,13.78,1.74,35.84,0.293,80.89071,16.665033,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.46,0.119,9.235,93.799,488.183,224.655,3.664,0.24,0.53,11.9,0.34,14.46,0.202,80.8875990004,16.6651409996,"Black"
2016,"Andhra Pradesh","East G davari","Avidi",7.72,0.356,38.6,2820.896,3012.029,425.869,60.288,0.82,1.137,5.4,11.5,228.052,0.85,81.9079444447,16.6652777774,"BLACK C TT N"
2016,"Andhra Pradesh","Krishna","K tturu",6.2,0.055,3.943,61.523,302.367,47.127,2.564,0.68,0.32,10.62,0.36,23.02,0.295,80.6121760003,16.6652779996,"Red"
2016,"Andhra Pradesh","Krishna","Remalli",7.54,0.055,13.791,52.989,229.828,136.588,1.45,0.36,0.321,8.82,0.32,7.64,0.209,80.9101869997,16.6654690003,"Red"
2016,"Andhra Pradesh","East G davari","G.Pedapudi",7.38,0.427,113.596,1710.85,1897.7,670.2,8.722,2.38,1.439,25.46,6.38,10.7,0.869,81.8566111108,16.6654694446,"Black s il"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.36,0.118,19.661,163.515,607.556,353.392,5.487,0.6,1.56,33.66,1.14,28.56,0.631,80.888469,16.6655169998,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.28,0.11,10.108,107.468,414.46,233.5,2.784,0.56,0.784,20.72,0.96,25.68,0.311,80.8915789996,16.6655899996,"Black"
2016,"Andhra Pradesh","East G davari","T. K thapalli",6.84,0.14,34.038,396.146,2003.247,597.727,8.8,0.88,0.536,3.96,16.96,100.339,0.372,82.221482,16.6656119997,"Black s il"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.35,0.091,21.625,71.542,346.082,99.935,3.189,1.54,0.481,4.68,0.32,6.16,0.24,80.832556,16.6657469996,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",7.02,0.061,12.404,269.953,1564.767,440.646,5.996,0.82,0.826,3.24,18.06,36.007,0.201,82.2184100004,16.6661169996,"Black s il"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.4,0.098,9.782,190.245,516.761,341.183,3.32,0.78,1.524,24.6,1.96,31.92,0.466,80.8911060002,16.6661660001,"Red"
2016,"Andhra Pradesh","Krishna","K tturu",5.91,0.04,2.727,56.164,181.674,52.19,1.958,0.4,0.15,13.16,0.5,25.78,0.273,80.611115,16.666204,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.31,0.117,18.867,150.69,566.876,329.058,5.219,0.5,1.761,32.04,0.92,30.26,0.636,80.886849,16.6664539999,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.41,0.128,11.71,186.802,560.688,355.053,4.016,0.6,1.551,24.3,1.44,30.9,0.515,80.8893599998,16.6666289998,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.38,0.115,11.192,199.246,602.522,375.59,3.8,0.74,1.614,24.48,1.52,30.18,0.492,80.8906010003,16.6666649997,"Red"
2016,"Andhra Pradesh","East G davari","T. K thapalli",8.33,0.104,8.753,238.006,4058.672,813.82,4.302,0.52,0.556,2.5,6.92,197.52,0.432,82.2314429998,16.6666760002,"Black s il"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.3,0.093,22.822,65.42,304.606,86.472,3.271,0.98,0.441,3.58,0.22,5.66,0.218,80.7440260003,16.6667479999,"Red"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.26,0.084,23.791,69.721,313.775,83.099,3.61,0.68,0.343,3.24,0.24,5.02,0.154,80.7430569997,16.6669579997,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.5,0.08,9.48,69.267,382.316,176.562,3.289,0.32,0.616,12.26,0.42,13.76,0.173,80.8806649999,16.6671640002,"Red black"
2016,"Andhra Pradesh","Krishna","P tavarappadu",7.34,0.087,23.954,71.539,346.803,95.215,2.595,1.18,0.446,4.02,0.24,6.18,0.222,80.7369690004,16.6671749998,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.45,0.102,18.083,171.92,652.25,370.47,5.387,0.54,1.598,34.38,1.06,35.2,0.62,80.8883950002,16.6672010001,"Light Black"
2016,"Andhra Pradesh","Krishna","B ddanapalli",7.05,0.098,22.673,61.35,342.9,84.85,3.607,0.5,0.434,7.64,0.36,12.04,0.29,80.7081620003,16.6673469997,"Red"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.35,0.117,21.381,344.198,1218.514,699.222,5.691,0.56,1.678,26.18,0.8,23.42,0.657,80.8859770002,16.6674829996,"Red"
2016,"Andhra Pradesh","East G davari","Avidi",7.86,0.51,90.4,2146.32,3934.959,1151.283,18.636,3.12,2.166,6.68,8.24,382.212,1.119,81.9046111111,16.6675833334,"BLACK C TT N"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.35,0.095,13.384,86.323,289.65,156.32,4.48,0.4,0.746,19.26,0.56,18.7,0.307,80.8822170004,16.6676019997,"Black"
2016,"Andhra Pradesh","Krishna","Mallavalli",8.29,0.069,6.333,47.26,230.19,114.081,2.945,0.06,0.442,10.38,0.28,11.3,0.153,80.885562,16.6676520002,"Red Soil"
2016,"Andhra Pradesh","Krishna","Gudimetla",8.21,0.232,11.8,181.407,3934.156,387.119,19.397,0.16,0.745,0.84,1.24,7.42,0.529,80.1719166662,16.6677111109,""
2016,"Andhra Pradesh","Krishna","Vemulapalli",7.8,0.246,9.4,320.041,6509.564,912.382,93.546,0.26,1.259,0.42,1.22,21.32,0.497,80.3152416666,16.6678666666,""
